품목조회(Biofdnc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
품목상태,등록일,등록자,최종수정일,최종수정자,관리부서,품목대분류,품목중분류,품목소분류,Lot 관리,품목자산분류,품번,품명,규격,영문명,품목설명,기준단위,품목세부분류,검색어(이명(異名)),사양,품목특이사항,CAS NO,MOQ,포장단위,Manufacturer,Country of Manufacture,Source of Origin(Method),Plant Part,Country of Origin,중국원료신고번호(NMPA),알러젠성분,Furocoumarines,효능,특허,논문,임상,사용기한,보관위치,보관방법1,안정성 및 유의사항1,Note on storage1,Safety & Handling1,NOTICE (COA3 영문)1,NOTICE (COA3 국문)1,NOTICE (Composition 국문)1,NOTICE (Composition 영문)1,CAUTION (Origin)1,유기농 인증,KOSHER 인증,HALAL 인증,VEGAN 인증,ISAAA 인증,RSPO 인증,REACH 인증,Expiration Date,보관방법2,안정성 및 유의사항2,Note on storage2,Safety & Handling2,NOTICE (COA3 영문)2,NOTICE (COA3 국문)2,NOTICE (Composition 국문)2,NOTICE (Composition 영문)2,CAUTION (Origin)2
사용,2023-03-29,이충환,2023-04-03,유지보수,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),1,제품,CBC00005,러시아 VIANAMMA  MicroNeedles Cream(30%),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2024-05-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00006,U&B시에스킨G9크림(플래티늄크림)_Bulk,,,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-08-30,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00007,비더뮤즈-마벨르뮤즈미스틱블루턴오버나이트,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-02-12,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00008,본트리볼륨톡스아이크림_30 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-04-03,유지보수,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00009,니들어봤나 막발라 보습영양크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00010,올리셀섬유아세포배양액리페어크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-06-28,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00011,DR Bio Calm Cream_Bulk,,,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-04-03,유지보수,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00012,포피라334모이스트크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-08-30,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00013,그레이스앤어니스트-오그램코스메틱스퀵탱,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-04-03,유지보수,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),1,제품,CBC00014,올리셀섬유아세포배양액리페어크림(Bulk),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-04-03,유지보수,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00015,니들어봤나 탱탱 푸딩 젤크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-08-30,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00016,인큐브스템톡스페이스크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-04-03,유지보수,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),1,제품,CBC00017,오그램코스메티,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-08-30,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00018,그레이스앤어니스트-오그램코스메틱스퀵아씨,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-04-30,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00019,세라비앤에이치-메디코이바이오리페어시카크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-08-28,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00020,Siyanli Calm Cream,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-02-12,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00021,아이스트디디에휘헴프스템크림_50 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-08-30,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00022,펩타바이옴코어리프트크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-01-23,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00023,쓰리페이지올데이트리트먼트펩타이드크림_50 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-01-23,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00024,쓰리페이지오버나이트트리트먼트펩타이드크림_50 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-04-03,유지보수,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),1,제품,CBC00025,에스트로크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-01-23,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00026,쓰리페이지패밀리블렌드보타닉바디크림(본품)_400 g,,,400 g,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-01-23,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00027,쓰리페이지패밀리블렌드보타닉바디크림(증정품)_15 g,,,15 g,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2024-11-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),1,제품,CBC00028,노션즈-로로쥬디임팩트샷로즈풀크림(본품),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2024-11-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),1,제품,CBC00029,노션즈-로로쥬디임팩트샷로즈풀크림(증정품),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-04-03,유지보수,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),1,제품,CBC00030,오그램롱춉춉바디크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00031,누리앙마이퍼스트비건페이스크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-02-12,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00032,아이스트블랑쉬루센트브라이트닝크림_50 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-04-03,유지보수,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),1,제품,CBC00033,아이스트블랑쉬루센트브라이트닝크림(견본품),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-01-16,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00034,비더뮤즈-RF Massage Cream - 930 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-04-30,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00035,세라비앤에이치-메디코이바이오액티브모이스처라이징크림(본품),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-04-30,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00036,세라비앤에이치-메디코이바이오액티브모이스처라이징크림(견본품),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00037,Dr. A'Gen Microneedles Cream(10%)(50ml),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00038,아이스트디디에휘어드밴스드헴프스템크림(본품),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00039,아이스트디디에휘어드밴스드헴프스템크림(견본품),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00040,라트코스모 크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00041,NeuroZen Active Cream,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00042,크리앙홀딩스날마다시카시카크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00043,올리셀안티링클인텐시브아이크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2025-01-23,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00044,쓰리페이지패밀리블렌드보타닉핸드크림_35 g * 3 ea,,,35 g * 3개,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00045,보롬왓핸드크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00046,크리앙홀딩스날마다수분크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00047,MEZOQUEEN Anti-age Lifting Cream 30 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00048,MEZOQUEEN Anti-age Activator Cream 50 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,이충환,2024-03-22,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00049,비더뮤즈-나이트 크림 무색(일본용) Flamingo's Night Cream,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-05-25,김재영,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00050,iroro nuvon AD intensive cream 80 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-05-25,김재영,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00051,iroro nuvon AD intensive cream 5 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-05-31,이충환,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00052,Dr. A'Gen Microneedles Cream(10%)(1ml)-날인용,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-06-08,김재영,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00053,엠오 릴리프 페이셜 크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-06-08,김재영,2023-07-07,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00054,[ClearLucent]K-Miracle Age Defying Regen Stem Cell Emulsion Cream,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-07-03,김재영,2025-01-23,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00055,iroro nuvon EXOSOME Recovery Cream_50 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-07-03,김재영,2025-01-23,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00056,iroro nuvon Moisture Body Lotion (Soft Peony Musk)_300 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-07-03,김재영,2023-08-22,김재영,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,반제품,CBC00057,iroro nuvon Perfume Body Lotion (Cotton Hug) - 반제품,,,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-07-03,김재영,2025-01-23,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00058,iroro nuvon Perfume Body Lotion (Cotton Hug)_300 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-07-31,이충환,2023-07-31,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00059,엠오 릴리프 페이셜 크림 - 반제품(Bulk),,,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-08-16,이충환,2023-08-16,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00060,Siyanli Calm Cream-충포장(조이산업),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-08-22,김재영,2023-08-22,김재영,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00061,iroro nuvon EXOSOME Recovery Cream - 미니어처 5 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-08-22,김재영,2023-08-22,김재영,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00062,스킨홀릭 모이스트 모이스쳐 바디크림 - 300 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-08-22,김재영,2023-08-22,김재영,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00063,스킨홀릭 모이스트 모이스쳐 바디크림 - 파우치 - 3 g,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-11-01,이충환,2025-06-05,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00064,모스레시피 인핸스드 배리어 바디 크림_320 g,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-11-06,김재영,2023-11-06,김재영,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00065,시너지원- 와이즈솔 카밍 리커버리 크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-11-06,김재영,2024-09-05,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00066,지수씨 - 키라60도 씨타이드 크림 - 벌크납품용,,,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-12-14,김재영,2023-12-14,김재영,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00067,iroro nuvon AD intensive cream - 인하대 소아과 임상시료,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2024-05-29,김재영,2024-05-29,김재영,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00068,라트바이오 테스터 크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2024-05-29,이충환,2025-04-30,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00069,세라비앤에이치-메디코이바이오리페어시카크림(증정용-5ml),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2024-07-30,김재영,2025-01-23,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00070,iroro nuvon AD intensive cream(덱스판테놀)_80 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2024-07-30,김재영,2025-01-23,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00071,iroro nuvon AD intensive cream(덱스판테놀) - 미니어처 5 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2024-09-11,김재영,2025-02-12,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00072,지수씨 키라 60도 씨-타이드 크림_50 g,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2024-11-07,김재영,2024-11-07,김재영,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00073,조이앤코퍼레이션 - 로로쥬디 임펙트샷 로즈풀 크림 - Bulk,,,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2024-11-14,김재영,2024-11-14,김재영,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00074,Siyanli - Skin hydrating and revitalizing Cream,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2024-11-27,이충환,2024-11-27,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00075,Siyanli - Skin hydrating and revitalizing Cream-충포장(조이산업),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2024-11-27,김재영,2024-11-28,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00076,세라비앤에이치-메디코이 바이오 인텐시브 링클 케어 크림,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2025-02-24,김재영,2025-04-23,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00077,Siyanli Calm Care Set - Calm Cream_30 g,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2025-03-13,김재영,2025-04-02,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00078,쓰리페이지패밀리블랜드보타닉핸드크림_40 g,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2025-05-16,김재영,2025-05-19,이충환,인천)제형제조팀(제),[인천]PCX-제형제조팀(C),[제형제조팀]완제품(B),[제형제조팀완제품]크림류(C),0,제품,CBC00079,올리셀 리페어 크림_50 ml,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
